timestamp,session_id,src_ip,src_port,dst_ip,host,url,user_agent,response_size,status_code,status_message,unknown10,attack
1556344504,CVjL5t1eVEYUSMXnii,192.168.1.32,54174,18.194.169.124,www.mqtt-dashboard.com,"/37,51,99,37,54,57,37,54,100,37,54,49,37,54,55,37,54,53,37,50,48,37,55,51,37,55,50,37,54,51,37,51,100,37,51,49,37,50,48,37,54,56,37,55,50,37,54,53,37,54,54,37,51,100,37,51,49,37,50,48,37,54,102,37,54,101,37,54,53,37,55,50,37,55,50,37,54,102,37,55,50,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,51,53,37,51,51,37,51,54,37,51,53,37,51,52,37,51,53,37,51,50,37,54,49,37,54,50,37,54,54,37,54,52,37,54,51,37,54,51,37,51,57,37,51,53,37,51,53,37,51,53,37,51,57,37,54,50,37,54,49,37,51,53,37,54,49,37,51,49,37,51,50,37,51,57,37,51,53,37,54,51,37,51,48,37,54,50,37,51,56,37,51,53,37,51,54,37,50,50,37,51,101,37,51,99,37,50,102,37,54,57,37,54,100,37,54,49,37,54,55,37,54,53,37,51,101",hacking,957,403,Forbidden,FXUoOD2JmUPYh5Gvg8,1
1556343661,Cd4Zbh2RKZu1RRhHJ3,192.168.1.36,44718,176.28.50.165,testphp.vulnweb.com,"/<html onmousemove html onmousemove=""javascript:javascript:9915413b00a5f0ca91dc22c69bfcda90""></html onmousemove>",Comos/0.9_(robot@xyleme.com),168,404,Not Found,FpLuvo2c8zrdoYSFWj,1
1556341401,CxCKhz1A2blyNtcnTe,192.168.1.32,42356,192.168.1.190,192.168.1.190,"/webmail/src/login.php37,51,99,37,52,57,37,52,54,37,53,50,37,52,49,37,52,100,37,52,53,37,50,48,37,53,51,37,53,50,37,52,51,37,51,100,37,50,50,37,51,50,37,51,55,37,51,54,37,51,50,37,51,55,37,54,50,37,51,57,37,51,50,37,51,49,37,54,51,37,51,52,37,54,53,37,51,52,37,51,51,37,54,50,37,51,52,37,54,52,37,51,50,37,51,52,37,54,49,37,51,52,37,54,52,37,54,53,37,51,53,37,51,49,37,54,53,37,51,56,37,54,53,37,54,54,37,54,51,37,54,52,37,54,51,37,50,50,37,51,101,37,51,99,37,50,102,37,52,57,37,52,54,37,53,50,37,52,49,37,52,100,37,52,53,37,51,101",hacking,818,403,Forbidden,FGhfHf27knol5wLYc6,1
1556341099,CXduig2PjK70Xwu5Ml,192.168.1.32,41608,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//37,51,99,37,54,57,37,54,54,37,55,50,37,54,49,37,54,100,37,54,53,37,50,102,37,54,102,37,54,101,37,55,50,37,54,53,37,54,49,37,54,52,37,55,57,37,55,51,37,55,52,37,54,49,37,55,52,37,54,53,37,54,51,37,54,56,37,54,49,37,54,101,37,54,55,37,54,53,37,51,100,37,54,49,37,54,99,37,54,53,37,55,50,37,55,52,37,50,56,37,51,53,37,54,49,37,54,49,37,54,51,37,51,48,37,54,52,37,51,53,37,54,49,37,54,53,37,51,55,37,51,53,37,54,54,37,51,52,37,51,50,37,54,50,37,51,57,37,51,48,37,51,55,37,54,50,37,51,55,37,54,51,37,54,51,37,54,53,37,54,50,37,51,50,37,51,52,37,51,52,37,51,49,37,54,49,37,51,48,37,54,51,37,51,54,37,50,57",hacking,1056,403,Forbidden,FxskEP2NBeEDOa8mvj,1
1556343089,Cdvzbf1ll6MSD2HWNl,192.168.1.36,57088,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//<body onFocus body onFocus=""javascript:javascript:3a8707ae77dd66666e10213df87ff39f""></body onFocus>",Mozilla/1.22 (compatible; MSIE 10.0; Windows 3.1),980,400,Bad Request,FzAhmt18i4jdonwhB2,1
1556341756,CjcPrk2crKJxVE80Sh,192.168.1.36,38904,52.28.231.150,www.mqtt-dashboard.com,/<!--[if gte IE 4]>1fa705154d7e40ce1afe5e66250c397d<![endif]-->,EvaalSE - bot@evaal.com,0,400,BAD_REQUEST,FF5Ape4JlYiYQVoJz6,1
1556343898,C7boPI1QwOytmIUa7d,192.168.1.36,52118,192.168.1.190,192.168.1.190,"/webmail/src/login.php37,51,99,37,54,100,37,54,53,37,55,52,37,54,49,37,50,48,37,54,51,37,54,56,37,54,49,37,55,50,37,55,51,37,54,53,37,55,52,37,51,100,37,50,48,37,50,50,37,55,56,37,50,100,37,54,57,37,54,100,37,54,49,37,55,48,37,51,52,37,50,100,37,54,100,37,54,102,37,54,52,37,54,57,37,54,54,37,54,57,37,54,53,37,54,52,37,50,100,37,55,53,37,55,52,37,54,54,37,51,55,37,50,50,37,50,54,37,50,54,37,51,101,37,50,54,37,50,54,37,51,99,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,50,54,37,50,54,37,51,101,37,51,53,37,51,50,37,54,53,37,51,56,37,51,57,37,51,51,37,51,57,37,51,57,37,51,52,37,51,52,37,54,52,37,54,50,37,54,49,37,54,49,37,54,51,37,51,55,37,51,57,37,51,54,37,51,57,37,51,54,37,51,50,37,54,53,37,54,54,37,51,57,37,51,55,37,54,50,37,51,51,37,54,54,37,51,50,37,51,48,37,51,51,37,51,52,37,50,54,37,50,54,37,51,98,37,50,54,37,50,54,37,51,99,37,50,54,37,50,54,37,50,102,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,50,54,37,50,54,37,51,101",hacking,1247,403,Forbidden,FrxUEcMpwkXCrmol5,1
1556344116,C1lKIJaw5t3Svsmgd,192.168.1.36,60666,192.168.1.152,192.168.1.152,"/37,51,99,37,52,57,37,52,101,37,53,48,37,53,53,37,53,52,37,50,48,37,53,52,37,53,57,37,53,48,37,52,53,37,51,100,37,50,50,37,52,57,37,52,100,37,52,49,37,52,55,37,52,53,37,50,50,37,50,48,37,53,51,37,53,50,37,52,51,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,51,48,37,51,56,37,51,49,37,51,51,37,51,50,37,51,51,37,54,52,37,54,52,37,51,49,37,51,51,37,51,57,37,51,52,37,51,57,37,51,51,37,51,52,37,54,54,37,51,48,37,51,56,37,51,51,37,51,51,37,51,57,37,54,50,37,51,50,37,51,50,37,51,54,37,54,49,37,51,49,37,51,48,37,51,54,37,51,54,37,54,51,37,54,50,37,51,98,37,50,50,37,51,101",hacking,1030,403,Forbidden,FBuYUS2y7U1yLznwpe,1
1556342058,CZAdrf0HILwvUI9za,192.168.1.32,59208,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//37,51,99,37,54,49,37,50,48,37,54,56,37,55,50,37,54,53,37,54,54,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,50,51,37,51,57,37,51,49,37,51,54,37,51,55,37,51,49,37,54,52,37,54,53,37,51,55,37,51,54,37,51,55,37,51,53,37,54,53,37,51,54,37,51,49,37,51,48,37,54,51,37,51,48,37,51,54,37,51,51,37,54,49,37,54,50,37,54,53,37,54,53,37,54,51,37,51,52,37,54,49,37,51,56,37,51,51,37,54,50,37,54,51,37,54,51,37,51,54,37,50,50,37,51,101",hacking,944,403,Forbidden,FYbWXx1SDzdlbJsDIl,1
1556343652,CHKaC1180680uUBMJf,192.168.1.36,34252,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//37,51,99,37,54,50,37,54,102,37,54,52,37,55,57,37,50,48,37,54,102,37,54,101,37,53,48,37,55,50,37,54,102,37,55,48,37,54,53,37,55,50,37,55,52,37,55,57,37,52,51,37,54,56,37,54,49,37,54,101,37,54,55,37,54,53,37,50,48,37,54,50,37,54,102,37,54,52,37,55,57,37,50,48,37,54,102,37,54,101,37,53,48,37,55,50,37,54,102,37,55,48,37,54,53,37,55,50,37,55,52,37,55,57,37,52,51,37,54,56,37,54,49,37,54,101,37,54,55,37,54,53,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,54,52,37,51,54,37,54,51,37,51,55,37,54,53,37,51,57,37,51,49,37,51,51,37,54,50,37,51,57,37,54,52,37,51,54,37,51,50,37,51,49,37,51,49,37,51,56,37,51,48,37,54,53,37,54,50,37,54,50,37,54,50,37,54,49,37,51,50,37,51,53,37,51,51,37,51,56,37,51,57,37,54,50,37,51,55,37,54,51,37,51,50,37,51,48,37,50,50,37,51,101,37,51,99,37,50,102,37,54,50,37,54,102,37,54,52,37,55,57,37,50,48,37,54,102,37,54,101,37,53,48,37,55,50,37,54,102,37,55,48,37,54,53,37,55,50,37,55,52,37,55,57,37,52,51,37,54,56,37,54,49,37,54,101,37,54,55,37,54,53,37,51,101",hacking,1609,403,Forbidden,FZuP2s3QxxKYa8VP03,1
1556342939,Cpj4MU3bFkAMg6hsXl,192.168.1.32,55540,176.28.50.165,testphp.vulnweb.com,"/37,51,99,37,55,54,37,54,57,37,54,52,37,54,53,37,54,102,37,50,48,37,55,51,37,55,50,37,54,51,37,51,100,37,51,49,37,50,48,37,54,56,37,55,50,37,54,53,37,54,54,37,51,100,37,51,49,37,50,48,37,54,102,37,54,101,37,54,53,37,55,50,37,55,50,37,54,102,37,55,50,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,51,52,37,54,50,37,51,53,37,54,49,37,54,50,37,54,50,37,51,48,37,51,54,37,51,52,37,54,50,37,51,49,37,51,50,37,51,49,37,51,48,37,54,50,37,54,52,37,54,52,37,51,54,37,51,49,37,54,53,37,54,52,37,54,49,37,51,52,37,51,56,37,51,57,37,51,52,37,51,54,37,51,53,37,54,50,37,54,51,37,51,52,37,51,54,37,50,50,37,51,101,37,51,99,37,50,102,37,55,54,37,54,57,37,54,52,37,54,53,37,54,102,37,51,101",hacking,168,404,Not Found,FsfTJmrYNCluxlKlb,1
1556344026,CIbHXD4Oeo99clzkgh,192.168.1.32,58316,192.168.1.190,192.168.1.190,"/webmail/src/login.php<body onfocus body onfocus=""javascript:javascript:e437e2eea859bb128bfd36bf3549ad5a""></body onfocus>",Mozilla/4.0 (compatible; MSIE 7.0; AOL 9.0; Windows NT 5.1; .NET CLR 1.1.4322; Zango 10.1.181.0),306,404,Not Found,FbSEmI1nC7KeW13Dij,1
1556341844,CaY6oO2iMYp8XPLlAe,192.168.1.36,45850,176.28.50.165,testphp.vulnweb.com,/<a href=java&,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",0,403,Forbidden,FF5Ape4JlYiYQVoJz6,1
1556343006,CFd6OE3PH93rjxcSnl,192.168.1.32,39884,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//<body onkeyup body onkeyup=""javascript:5f89c4dc547bd4a67fa0ae0efdbdfa85""></body onkeyup>",Dragonfly File Reader,980,400,Bad Request,FSbICZXZntsBvWiRc,1
1556341738,CesiunY8xjlWpc4f7,192.168.1.36,44942,192.168.1.152,192.168.1.152,/<div style=width:1px;filter:glow onfilterchange=f2606be4cd044beca7acb0000651453a>x,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",0,403,Forbidden,FF5Ape4JlYiYQVoJz6,1
1556342739,CkIXNr2sCp5KrsLF33,192.168.1.36,58660,18.194.169.124,www.mqtt-dashboard.com,"/37,51,99,37,52,102,37,52,50,37,52,97,37,52,53,37,52,51,37,53,52,37,50,48,37,54,51,37,54,99,37,54,49,37,55,51,37,55,51,37,54,57,37,54,52,37,51,100,37,54,51,37,54,99,37,55,51,37,54,57,37,54,52,37,51,97,37,54,49,37,54,53,37,51,50,37,51,52,37,54,54,37,54,52,37,54,49,37,54,53,37,50,100,37,51,48,37,51,51,37,54,51,37,51,54,37,50,100,37,51,49,37,51,49,37,54,52,37,51,49,37,50,100,37,51,56,37,54,50,37,51,55,37,51,54,37,50,100,37,51,48,37,51,48,37,51,56,37,51,48,37,54,51,37,51,55,37,51,52,37,51,52,37,54,54,37,51,51,37,51,56,37,51,57,37,51,101,37,51,99,37,55,48,37,54,49,37,55,50,37,54,49,37,54,100,37,50,48,37,54,101,37,54,49,37,54,100,37,54,53,37,51,100,37,55,53,37,55,50,37,54,99,37,50,48,37,55,54,37,54,49,37,54,99,37,55,53,37,54,53,37,51,100,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,51,51,37,54,49,37,54,51,37,51,57,37,51,53,37,54,52,37,51,48,37,51,48,37,51,53,37,51,49,37,54,51,37,51,51,37,51,56,37,51,55,37,51,52,37,54,53,37,51,51,37,51,52,37,54,51,37,51,55,37,51,48,37,51,51,37,51,48,37,51,51,37,51,52,37,51,49,37,54,54,37,51,56,37,51,56,37,51,52,37,54,54,37,51,56,37,51,101,37,51,99,37,50,102,37,52,102,37,52,50,37,52,97,37,52,53,37,52,51,37,53,52,37,51,101",hacking,1430,403,Forbidden,F7J4rkCGpfM6UmGsf,1
1556344189,Cm2HfY3Zm6QlkL0mz5,192.168.1.32,52614,176.28.50.165,testphp.vulnweb.com,"/37,51,99,37,54,49,37,55,53,37,54,52,37,54,57,37,54,102,37,50,48,37,55,51,37,55,50,37,54,51,37,51,100,37,51,49,37,50,48,37,54,56,37,55,50,37,54,53,37,54,54,37,51,100,37,51,49,37,50,48,37,54,102,37,54,101,37,54,53,37,55,50,37,55,50,37,54,102,37,55,50,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,51,57,37,51,50,37,51,56,37,54,54,37,51,51,37,54,54,37,51,55,37,51,51,37,54,49,37,51,49,37,54,54,37,51,49,37,51,53,37,51,55,37,51,55,37,51,57,37,51,54,37,54,49,37,54,54,37,51,57,37,51,55,37,51,53,37,51,53,37,51,49,37,51,52,37,54,52,37,54,54,37,51,55,37,54,54,37,54,51,37,54,51,37,51,48,37,50,50,37,51,101,37,51,99,37,50,102,37,54,49,37,55,53,37,54,52,37,54,57,37,54,102,37,51,101",hacking,168,404,Not Found,FmkelNQZRkqLD2iSe,1
1556343702,CgOrAs3RTBukOixetl,192.168.1.32,56488,18.194.169.124,www.mqtt-dashboard.com,"/37,51,99,37,54,54,37,54,102,37,55,50,37,54,100,37,51,101,37,51,99,37,54,50,37,55,53,37,55,52,37,55,52,37,54,102,37,54,101,37,50,48,37,54,54,37,54,102,37,55,50,37,54,100,37,54,49,37,54,51,37,55,52,37,54,57,37,54,102,37,54,101,37,51,100,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,50,54,37,54,51,37,54,102,37,54,99,37,54,102,37,54,101,37,51,98,37,54,49,37,51,53,37,51,51,37,51,51,37,54,50,37,51,54,37,51,56,37,51,54,37,51,53,37,51,49,37,51,55,37,54,50,37,51,51,37,51,52,37,54,52,37,54,52,37,54,53,37,51,50,37,51,55,37,54,52,37,54,50,37,54,49,37,51,53,37,51,53,37,54,49,37,54,49,37,51,57,37,51,55,37,51,49,37,51,55,37,51,57,37,51,56,37,51,101,37,53,56",hacking,906,403,Forbidden,FDCDuz4N9bc5oZFkx2,1
1556343020,Cox3Hs3zqxDoegHHqb,192.168.1.32,41610,192.168.1.152,192.168.1.152,"/37,51,99,37,51,102,37,55,56,37,54,100,37,54,99,37,50,100,37,55,51,37,55,52,37,55,57,37,54,99,37,54,53,37,55,51,37,54,56,37,54,53,37,54,53,37,55,52,37,50,48,37,55,52,37,55,57,37,55,48,37,54,53,37,51,100,37,50,50,37,55,52,37,54,53,37,55,56,37,55,52,37,50,102,37,54,51,37,55,51,37,55,51,37,50,50,37,51,102,37,51,101,37,51,99,37,50,49,37,52,52,37,52,102,37,52,51,37,53,52,37,53,57,37,53,48,37,52,53,37,50,48,37,55,56,37,50,48,37,53,51,37,53,57,37,53,51,37,53,52,37,52,53,37,52,100,37,50,48,37,50,50,37,51,51,37,51,52,37,54,53,37,51,55,37,51,55,37,51,54,37,51,56,37,51,57,37,51,52,37,54,52,37,51,54,37,54,53,37,51,57,37,51,49,37,51,55,37,54,51,37,54,50,37,54,51,37,54,53,37,51,55,37,54,52,37,54,54,37,54,54,37,51,57,37,54,50,37,54,53,37,51,52,37,54,49,37,54,50,37,51,53,37,51,49,37,54,54,37,50,50,37,51,101,37,51,99,37,55,56,37,51,101,37,50,54,37,55,56,37,51,98,37,51,99,37,50,102,37,55,56,37,51,101",hacking,1182,403,Forbidden,FOltOE3WI5AGb3Qela,1
1556342948,CSG3YD1c4KKgjVjNMe,192.168.1.36,59970,176.28.50.165,testphp.vulnweb.com,"/<IMG SRC=""jav    ascript:javascript:3952022d2f32bb680227b6f513a05c70;"">",Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,168,404,Not Found,FwRnM81ZtGug1NpOTk,1
1556342434,CBbiy24JGccQPKl46d,192.168.1.32,43500,52.28.231.150,www.mqtt-dashboard.com,"/37,51,99,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,50,48,37,53,101,37,53,102,37,53,102,37,53,101,37,51,101,37,54,49,37,54,99,37,54,53,37,55,50,37,55,52,37,50,56,37,54,52,37,51,48,37,51,54,37,51,49,37,54,52,37,51,52,37,51,49,37,54,52,37,51,55,37,54,54,37,54,53,37,51,51,37,54,51,37,54,53,37,54,49,37,51,54,37,54,51,37,51,49,37,54,52,37,51,56,37,51,50,37,51,49,37,54,53,37,51,52,37,51,55,37,54,52,37,54,52,37,54,50,37,51,50,37,51,49,37,51,53,37,51,51,37,50,57,37,51,99,37,50,102,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,50,48,37,53,101,37,53,102,37,53,102,37,53,101",hacking,803,403,Forbidden,F1trDK3Yr2XJ5tIT8b,1
1556344400,CAM9nqaeoZvSpS7Lj,192.168.1.32,47854,192.168.1.152,192.168.1.152,"/37,51,99,37,50,53,37,50,48,37,54,54,37,54,102,37,54,102,37,51,101,37,51,99,37,55,56,37,50,48,37,54,54,37,54,102,37,54,102,37,51,100,37,50,50,37,50,53,37,51,101,37,51,99,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,101,37,54,49,37,51,50,37,51,56,37,54,54,37,51,49,37,51,56,37,51,50,37,54,49,37,51,49,37,51,51,37,51,50,37,51,54,37,51,54,37,51,56,37,54,53,37,51,53,37,51,48,37,51,48,37,54,49,37,54,54,37,51,52,37,54,54,37,54,53,37,51,53,37,54,50,37,51,55,37,51,54,37,51,49,37,51,48,37,54,54,37,54,51,37,51,54,37,51,99,37,50,102,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,101,37,50,50,37,51,101",hacking,910,403,Forbidden,FSVyIPhOVcCQ0T7P5,1
1556344302,CvvHmp4apxP027WrSe,192.168.1.36,40098,192.168.1.152,192.168.1.152,"/<a style=""pointer-events:none;position:absolute;""><a style=""position:absolute;"" onclick=""e1d5ed4917307394d4c19e6f564a63dd;"">XXX</a></a><a href=""javascript:e1d5ed4917307394d4c19e6f564a63dd"">XXX</a>","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/602.2.14 (KHTML, like Gecko) Version/10.0.1 Safari/602.2.14",301,400,Bad Request,FtzBSa2Dl9EBTyMpI3,1
1556343556,C97LGg1Rbb7arQ0nA1,192.168.1.32,45710,18.194.169.124,www.mqtt-dashboard.com,"/37,51,99,37,55,52,37,54,49,37,54,50,37,54,99,37,54,53,37,50,48,37,54,50,37,54,49,37,54,51,37,54,98,37,54,55,37,55,50,37,54,102,37,55,53,37,54,101,37,54,52,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,51,55,37,54,51,37,51,52,37,51,57,37,51,51,37,51,49,37,51,54,37,51,52,37,51,49,37,51,50,37,54,54,37,51,49,37,54,54,37,51,56,37,54,49,37,51,57,37,54,54,37,51,49,37,54,51,37,51,49,37,54,53,37,54,54,37,51,56,37,54,52,37,54,54,37,51,57,37,54,50,37,54,49,37,54,51,37,54,51,37,54,51,37,51,54,37,50,50,37,51,101",hacking,887,403,Forbidden,FPa8623oZMyOrvbudl,1
1556341714,CQYxnb3VHwlH4YsJ7a,192.168.1.36,36660,192.168.1.152,192.168.1.152,"/<BGSOUND SRC=""cefd02a826ae534668251a4ca19b0338"">",Mozilla/2.02E (Win95; U),301,400,Bad Request,Fjx4CV3ZFs29RG68pf,1
1556342115,CvErhm2VyuG2g1Am0a,192.168.1.32,59978,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//37,51,99,37,54,54,37,55,50,37,54,49,37,54,100,37,54,53,37,55,51,37,54,53,37,55,52,37,50,48,37,54,102,37,54,101,37,53,51,37,54,51,37,55,50,37,54,102,37,54,99,37,54,99,37,50,48,37,54,54,37,55,50,37,54,49,37,54,100,37,54,53,37,55,51,37,54,53,37,55,52,37,50,48,37,54,102,37,54,101,37,53,51,37,54,51,37,55,50,37,54,102,37,54,99,37,54,99,37,51,100,37,50,50,37,54,97,37,54,49,37,55,54,37,54,49,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,97,37,54,53,37,51,53,37,51,49,37,51,56,37,51,57,37,54,53,37,51,55,37,51,57,37,54,52,37,51,57,37,51,57,37,51,54,37,54,52,37,54,52,37,51,48,37,54,49,37,51,50,37,54,49,37,51,55,37,51,55,37,54,53,37,51,53,37,51,56,37,51,56,37,51,54,37,51,50,37,51,53,37,54,50,37,51,50,37,51,55,37,54,51,37,51,49,37,50,50,37,51,101,37,51,99,37,50,102,37,54,54,37,55,50,37,54,49,37,54,100,37,54,53,37,55,51,37,54,53,37,55,52,37,50,48,37,54,102,37,54,101,37,53,51,37,54,51,37,55,50,37,54,102,37,54,99,37,54,99,37,51,101",hacking,1399,403,Forbidden,FuM4WF2tT14GT8FRL6,1
1556340894,CFKZiR2Uhme3erM6ka,192.168.1.32,58816,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//37,50,54,37,50,51,37,51,49,37,51,51,37,51,98,37,51,99,37,54,50,37,54,99,37,54,57,37,54,101,37,54,98,37,50,102,37,50,54,37,50,51,37,51,49,37,51,51,37,51,98,37,50,48,37,54,102,37,54,101,37,54,100,37,54,102,37,55,53,37,55,51,37,54,53,37,54,102,37,55,54,37,54,53,37,55,50,37,51,100,37,55,48,37,55,50,37,50,54,37,50,51,37,55,56,37,51,54,37,52,54,37,51,98,37,54,100,37,55,48,37,50,54,37,50,51,37,51,49,37,51,49,37,51,54,37,51,98,37,50,56,37,51,49,37,51,49,37,51,49,37,51,50,37,54,49,37,54,50,37,51,54,37,51,48,37,54,53,37,51,51,37,51,53,37,54,50,37,54,51,37,54,53,37,54,52,37,51,55,37,51,51,37,51,55,37,51,53,37,54,51,37,51,55,37,51,55,37,51,50,37,54,50,37,51,49,37,51,48,37,54,54,37,51,56,37,51,50,37,54,54,37,54,49,37,51,48,37,50,57,37,51,101,37,52,102,37,54,101,37,52,100,37,54,102,37,55,53,37,55,51,37,54,53,37,52,102,37,55,54,37,54,53,37,55,50",hacking,1299,403,Forbidden,FJr38P2rP4rMueDj0i,1
1556344541,CFnNjF1ueImE935cXi,192.168.1.32,58398,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//37,51,99,37,55,51,37,55,54,37,54,55,37,50,48,37,54,51,37,54,102,37,54,101,37,55,52,37,54,53,37,54,101,37,55,52,37,53,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,53,52,37,55,57,37,55,48,37,54,53,37,51,100,37,55,52,37,54,53,37,55,56,37,55,52,37,50,102,37,55,54,37,54,50,37,55,51,37,51,101,37,51,99,37,55,51,37,54,51,37,55,50,37,54,57,37,55,48,37,55,52,37,51,101,37,52,100,37,55,51,37,54,55,37,52,50,37,54,102,37,55,56,37,50,98,37,54,54,37,51,48,37,51,57,37,54,53,37,51,52,37,51,53,37,51,54,37,51,54,37,54,49,37,54,54,37,51,55,37,54,54,37,51,57,37,51,49,37,51,53,37,54,54,37,51,57,37,51,55,37,54,54,37,51,57,37,51,48,37,51,55,37,51,50,37,51,51,37,51,57,37,54,51,37,51,52,37,51,51,37,51,50,37,51,57,37,51,52,37,54,52",hacking,1176,403,Forbidden,FAKjQ21irHJSa3CyH9,1
1556344218,Crk9sI3IfsB9uxMZk7,192.168.1.32,33836,18.194.169.124,www.mqtt-dashboard.com,"/<? foo=""><x foo='?><script>javascript:a19852eadbc893a802851b025da4eb39</script>'>"">",myibrow/2.2 (Windows; U; Windows NT 5.1; cs; rv:1.8.1.14) Gecko/20080001 My Internet Browser/2.2.0.0 20080913235045,0,400,BAD_REQUEST,FF5Ape4JlYiYQVoJz6,1
1556342393,ChDlcx2ejV8nsdGSfj,192.168.1.36,52720,192.168.1.152,192.168.1.152,"/</ foo=""><script>9af2464d56fa7226feb2dcd36a6b6e45</script>"">",Mozilla/5.0 (Windows; U; Win98; fr-FR; rv:1.7.6) Gecko/20050226 Firefox/1.0.1,301,400,Bad Request,FuvcXt2jIaPJXeKftf,1
1556344467,CzoF8w3wZRy8XlEMdh,192.168.1.32,59590,192.168.1.190,192.168.1.190,/webmail/src/login.php<a href=java&,Mozilla/2.02E (Win95; U),303,404,Not Found,FhF0jA2uJhGT4a6b2l,1
1556341746,C4TEB52zFQ2ijjTSd,192.168.1.32,39944,192.168.1.152,192.168.1.152,"/37,51,99,37,52,57,37,52,100,37,52,55,37,50,48,37,53,51,37,53,50,37,52,51,37,51,100,37,50,54,37,55,98,37,51,53,37,51,54,37,51,49,37,51,54,37,51,55,37,51,56,37,51,49,37,54,52,37,51,57,37,51,57,37,51,52,37,54,52,37,51,50,37,54,49,37,54,50,37,51,48,37,54,52,37,51,54,37,54,52,37,51,52,37,54,50,37,54,52,37,51,54,37,54,50,37,51,52,37,51,55,37,51,48,37,51,48,37,54,53,37,54,52,37,51,48,37,54,52,37,55,100,37,51,98,37,51,101",hacking,705,403,Forbidden,FPTsy1VpnYjk7oDMa,1
1556341833,CtOy554KYk7el7r7D5,192.168.1.36,35974,192.168.1.195,192.168.1.195,"/dvwa/vulnerabilities/sqli//<body onBeforeUnload body onBeforeUnload=""javascript:fd01897876903ea2f62d91aa1bd97bf1""></body onBeforeUnload>",Mozilla/4.0 (Compatible; MSIE 8.0; Windows NT 5.2; Trident/6.0),980,400,Bad Request,FOh3AK25FzF9CNyEI4,1
